,price,bedrooms,bathrooms,sf,link,year_built,lot_size,view_description,on_waterfront,house_style,new_construction,garage_spaces
0,"$725,000", 4,4 ba,"3,400 sqft",https://www.zillow.com/homedetails/31-Sugarbush-Dr-LOT-F-Bondville-VT-05340/2076567163_zpid/,1988,"91,476 Acres", Mountain(s),{}, Multi Level, No, 5
0,"$750,000", 5,4 ba,"2,800 sqft",https://www.zillow.com/homedetails/1291-State-Route-100-Rd-Lowell-VT-05847/2077256272_zpid/,1981,"6,359,760 Acres", Mountain(s), Yes, Log Cabin, No, 1
0,"$700,000", 4,5 ba,"3,636 sqft",https://www.zillow.com/homedetails/1232-Vance-Hill-Rd-Newport-Ctr-VT-05857/122763578_zpid/,2001,"2,217,640 Acres"," Mountain(s), Water", Yes," Contemporary,Farmhouse,New Englander", No, 2
0,"$140,000", 3,3 ba,"1,712 sqft",https://www.zillow.com/homedetails/24-Lakeview-Ter-Saint-Albans-VT-05478/75430480_zpid/,1950,"10,890 Acres",{},{}, Cape, No, 1
0,"$272,000", 3,3 ba,"2,362 sqft",https://www.zillow.com/homedetails/180-David-Rd-Rutland-VT-05701/75456862_zpid/,1973,"25,265 Acres",{},{}, Raised Ranch, No, 1
0,"$725,000", 4,2 ba,"2,984 sqft",https://www.zillow.com/homedetails/237-Kinni-Kinnic-Ln-Poultney-VT-05764/115804264_zpid/,1942,"45,302 Acres",{}, Yes, Contemporary, No, 2
0,"$389,000", 3,2 ba,"1,344 sqft",https://www.zillow.com/homedetails/1358-Blockhouse-Point-Rd-North-Hero-VT-05474/2077062886_zpid/,1974,"27,878 Acres",{}, Yes, Ranch, No, 1
0,"$284,000", 3,2 ba,"2,200 sqft",https://www.zillow.com/homedetails/358-Eastern-Ave-East-Hardwick-VT-05836/227755755_zpid/,1985,"542,758 Acres"," Mountain(s), Water", Yes, Ranch, No, 3
0,"$944,000", 4,4 ba,"4,584 sqft",https://www.zillow.com/homedetails/9295-Pomfret-Rd-West-Hartford-VT-05084/303990504_zpid/,1809,"466,092 Acres",{}, Yes, New Englander, No, 2
0,"$80,000", 0,-- ba,207 sqft,https://www.zillow.com/homedetails/1721-Latham-Rd-East-Thetford-VT-05043/2077707614_zpid/,2009,"131,116 Acres", Mountain(s),{}, Cabin, Yes, 0
0,"$729,000", 3,3 ba,"3,705 sqft",https://www.zillow.com/homedetails/288-Weybridge-St-Middlebury-VT-05753/75410709_zpid/,1981,"29,185 Acres", Water, Yes, Contemporary, No, 1
0,"$549,000", 4,3 ba,"3,636 sqft",https://www.zillow.com/homedetails/3676-State-Park-Rd-Enosburg-Falls-VT-05450/75436431_zpid/,2000,"178,596 Acres", Mountain(s), Yes, Colonial, No, 2
0,"$134,500", 3,1 ba,"1,068 sqft",https://www.zillow.com/homedetails/11-Jasmin-Ln-Rutland-VT-05701/92022505_zpid/,1930,"15,682 Acres",{},{}, Ranch, No, 1
0,"$2,350,000", 3,4 ba,"3,257 sqft",https://www.zillow.com/homedetails/237-Maple-St-Stowe-VT-05672/75440739_zpid/,1820,"28,750 Acres",{},{}," Antique,Cape", No, 1
0,"$135,000", 3,1 ba,"1,824 sqft",https://www.zillow.com/homedetails/2284-Sims-Hill-Rd-Canaan-VT-05903/303826032_zpid/,1962,"13,068 Acres", Mountain(s),{}, A Frame, No, 1
0,"$235,000", 3,1 ba,"1,512 sqft",https://www.zillow.com/homedetails/583-Dunn-Mountain-Rd-Sheffield-VT-05866/2076571234_zpid/,1977,"897,336 Acres",{},{}, Log Cabin, No, 2
0,"$549,000", 5,5 ba,"3,536 sqft",https://www.zillow.com/homedetails/544-Cahoon-Farm-Rd-West-Danville-VT-05873/299240929_zpid/,1992,"930,442 Acres", Mountain(s),{}," Multi Level,Split Level", No, 3
0,"$245,000", 4,2 ba,"2,840 sqft",https://www.zillow.com/homedetails/4361-Bruce-Badger-Memorial-Danville-VT-05828/75428459_zpid/,1810,"51,401 Acres",{}, Yes, Colonial, No, 2
0,"$235,000", 4,2 ba,"1,800 sqft",https://www.zillow.com/homedetails/167-Berlin-St-Montpelier-VT-05602/2138764794_zpid/,1906,"3,920 Acres",{},{}, Other, No, 2
0,"$349,000", 2,1 ba,"1,228 sqft",https://www.zillow.com/homedetails/4735-Route-14-Sharon-VT-05065/2077412774_zpid/,1955,"43,560 Acres",{}, Yes, Bungalow, No, 0
0,"$219,000", 4,2 ba,"1,449 sqft",https://www.zillow.com/homedetails/11-River-St-Winooski-VT-05404/220878501_zpid/,1900,"3,049 Acres",{},{}, Multi Level, No, 0
0,"$570,000", 3,2 ba,"1,900 sqft",https://www.zillow.com/homedetails/11-Beebe-Hill-Rd-Pittsford-VT-05737/299445237_zpid/,2019,"151,589 Acres",{},{}, Contemporary, No, 0
0,"$55,000", 3,1 ba,980 sqft,https://www.zillow.com/homedetails/272-Stannard-Mountain-Rd-Greensboro-Bend-VT-05842/2077863028_zpid/,1993,"59,677 Acres", Water, Yes,{}, No, 0
0,"$1,299,000", 5,2 ba,"2,400 sqft",https://www.zillow.com/homedetails/1532-Morse-Hill-Road-Rd-Dorset-VT-05251/2090583109_zpid/,1900,"2,526,480 Acres",{},{}, Cape, No, 0
0,"$437,400", 3,3 ba,"2,016 sqft",https://www.zillow.com/homedetails/242-Pine-Ln-Salisbury-VT-05769/75412760_zpid/,2001,"23,958 Acres",{}, Yes, Colonial, No, 2
0,"$299,500", 4,4 ba,"2,710 sqft",https://www.zillow.com/homedetails/12-Edgewood-Ave-Barre-VT-05641/75463145_zpid/,1956,"20,038 Acres",{},{}, Ranch, No, 2
0,"$389,000", 5,4 ba,"3,696 sqft",https://www.zillow.com/homedetails/71-Lower-Birch-Cir-West-Townshend-VT-05359/304083460_zpid/,2004,$600/yr,{},{}, Colonial, No, 2
0,"$389,000", 5,4 ba,"3,696 sqft",https://www.zillow.com/homedetails/71-Lower-Birch-Cir-West-Townshend-VT-05359/304083460_zpid/,2004,$600/yr,{},{}, Colonial, No, 2
0,"$149,000", 3,2 ba,"1,400 sqft",https://www.zillow.com/homedetails/74-Pond-Loop-Wilmington-VT-05363/235266453_zpid/,1965,$102/mo, Mountain(s),{}, Split Level, No, 0
0,"$239,900", 5,3 ba,"3,694 sqft",https://www.zillow.com/homedetails/202-Highland-Ave-North-Troy-VT-05859/75450682_zpid/,1965,"108,900 Acres", Mountain(s),{}, Split Level, No, 2
0,"$595,000", 5,5 ba,"3,984 sqft",https://www.zillow.com/homedetails/382-Dover-Rd-South-Newfane-VT-05351/2146523655_zpid/,1904,"87,120 Acres"," Mountain(s), Water", Yes, Colonial, No, 0
0,"$89,000", 4,2 ba,"1,440 sqft",https://www.zillow.com/homedetails/257-Fairview-Ave-Wilmington-VT-05363/75478712_zpid/,1950,"31,799 Acres",{},{}," Cabin,Cottage/Camp", No, 0
0,"$167,000", 4,2 ba,"1,564 sqft",https://www.zillow.com/homedetails/146-Dewey-St-Bennington-VT-05201/91994382_zpid/,1900,"9,583 Acres",{},{}, Cape, No, 0
0,"$119,900", 4,2 ba,"2,580 sqft",https://www.zillow.com/homedetails/294-Caswell-Ave-Derby-Line-VT-05830/299473345_zpid/,1927,"9,148 Acres",{},{},{}, No, 3
0,"$100,000", 3,1 ba,866 sqft,https://www.zillow.com/homedetails/265-E-Main-St-North-Troy-VT-05859/2137944246_zpid/,1940,"6,970 Acres",{},{}, Multi Level, No, 0
0,"$189,000", 3,2 ba,"2,152 sqft",https://www.zillow.com/homedetails/17-Route-12-Windsor-VT-05048/248670630_zpid/,1850,"32,670 Acres",{},{}, Cape, No, 1
0,"$189,000", 4,2 ba,"1,272 sqft",https://www.zillow.com/homedetails/38-Church-St-West-Burke-VT-05871/2079047093_zpid/,1900,"21,780 Acres",{}, Yes, Cape, No, 2
0,"$469,500", 5,3 ba,"3,795 sqft",https://www.zillow.com/homedetails/148-Otter-Creek-Hwy-New-Haven-VT-05472/81622632_zpid/,1869,"365,904 Acres",{},{}, Victorian, No, 2
0,"$549,000", 6,2 ba,"2,732 sqft",https://www.zillow.com/homedetails/65-95-Sir-Issac-Newton-Rd-Newfane-VT-05345/2078359778_zpid/,1815,"10,378,606 Acres",{},{}," Cottage/Camp,Farmhouse", No, 2
0,"$329,000", 4,1 ba,"1,984 sqft",https://www.zillow.com/homedetails/390-Route-25-West-Topsham-VT-05086/2077601176_zpid/,1855,"5,505,984 Acres",{}, Yes, Farmhouse, No, 3
0,"$475,000", 5,3 ba,"2,648 sqft",https://www.zillow.com/homedetails/65-Todd-Hill-Rd-Bondville-VT-05340/2078729748_zpid/,1983,"52,272 Acres",{},{}, Contemporary, No, 1
0,"$249,000", 3,2 ba,"1,154 sqft",https://www.zillow.com/homedetails/19-Harrington-Rd-Windham-VT-05359/2096820734_zpid/,1963,"30,492 Acres",{},{}, Cape, No, 1
0,"$345,000", 3,2 ba,"1,816 sqft",https://www.zillow.com/homedetails/5877-State-Route-114-Canaan-VT-05903/2076569062_zpid/,1999,"2,160,576 Acres"," Mountain(s), Water", Yes, Chalet, No, 2
0,"$429,000", 4,2 ba,"2,464 sqft",https://www.zillow.com/homedetails/6871-State-Route-12-Bethel-VT-05032/2077338635_zpid/,1961,"130,680 Acres",{},{}, New Englander, No, 2
0,"$825,000", 5,4 ba,"4,200 sqft",https://www.zillow.com/homedetails/103-High-Meadow-Rd-Bondville-VT-05340/2076642520_zpid/,1987,"43,560 Acres",{},{}, Contemporary, No, 2
0,"$1,500,000", 4,4 ba,"4,966 sqft",https://www.zillow.com/homedetails/1553-Perry-Hill-Rd-Waterbury-VT-05676/75471194_zpid/,1990,"1,694,484 Acres", Mountain(s), Yes, Contemporary, No, 5
0,"$299,900", 4,2 ba,"2,152 sqft",https://www.zillow.com/homedetails/53-Austin-Hill-Rd-Bennington-VT-05201/75418812_zpid/,1963,"81,022 Acres",{},{}, Ranch, No, 1
0,"$825,000", 3,2 ba,"1,744 sqft",https://www.zillow.com/homedetails/165-Summer-Point-Ln-Vergennes-VT-05491/115793486_zpid/,1975,"95,832 Acres", Mountain(s), Yes, A Frame, No, 0
0,"$469,000", 3,4 ba,"4,611 sqft",https://www.zillow.com/homedetails/879-Gray-Rd-East-Montpelier-VT-05667/92034974_zpid/,2004,"353,707 Acres",{}, Yes, Colonial, No, 2
0,"$574,900", 2,2 ba,"2,008 sqft",https://www.zillow.com/homedetails/133-Midland-Ave-103-South-Burlington-VT-05403/2076632186_zpid/,No Data,$248/mo,{},{}, Garden, Yes, 2
0,"$925,000", 4,7 ba,"3,526 sqft",https://www.zillow.com/homedetails/2435-Stage-Rd-Guilford-VT-05301/115810484_zpid/,1830,"40,511 Acres",{}, Yes," Colonial,Farmhouse", No, 0
0,"$245,000", 3,1 ba,880 sqft,https://www.zillow.com/homedetails/153-Sunny-Ln-Woodbury-VT-05681/2078337155_zpid/,1984,"7,405 Acres",{}, Yes, Cabin, No, 0
0,"$215,000", 3,3 ba,"1,792 sqft",https://www.zillow.com/homedetails/3412-W-Sandgate-Rd-Sandgate-VT-05250/75423602_zpid/,1994,"317,988 Acres", Mountain(s), Yes,{}, No, 3
0,"$2,700,000", 5,7 ba,"8,169 sqft",https://www.zillow.com/homedetails/636-Fowler-Brook-Rd-Mount-Holly-VT-05758/75453867_zpid/,2000,"9,451,649 Acres", Mountain(s), Yes," Colonial,Contemporary", No, 3
0,"$1,400,000", 4,4 ba,"5,024 sqft",https://www.zillow.com/homedetails/215-Old-Wood-Rd-Rutland-VT-05701/75456349_zpid/,1996,"2,191,068 Acres", Mountain(s), Yes, Craftsman, No, 2
0,"$495,000", 4,2 ba,"3,157 sqft",https://www.zillow.com/homedetails/18-Valley-View-Rd-Arlington-VT-05250/75424873_zpid/,1961,"84,942 Acres", Mountain(s),{}, Farmhouse, No, 0
0,"$149,500", 3,2 ba,"3,493 sqft",https://www.zillow.com/homedetails/329-Powder-Spring-Rd-Groton-VT-05046/115795614_zpid/,1880,"28,750 Acres",{},{}, Farmhouse, No, 1
0,"$390,000", 5,4 ba,"2,500 sqft",https://www.zillow.com/homedetails/650-Birch-Hill-Rd-West-Townshend-VT-05359/304083462_zpid/,1996,"43,560 Acres",{},{}, Contemporary, Yes, 2
0,"$400,000", 2,2 ba,"1,602 sqft",https://www.zillow.com/homedetails/85-Ennis-Rd-Marshfield-VT-05658/115790661_zpid/,1992,"4,138,200 Acres", Mountain(s), Yes," Adirondack,Bungalow,Cabin,Cape,Carriage,Multi Level", No, 2
0,"$399,000", 2,1 ba,640 sqft,https://www.zillow.com/homedetails/607-Cedar-Vale-Ln-North-Hero-VT-05474/2076938853_zpid/,1961,"16,117 Acres", Water, Yes, Cottage/Camp, No, 0
0,"$250,000", 3,2 ba,"1,532 sqft",https://www.zillow.com/homedetails/541-Highland-Ave-Newport-VT-05855/75448924_zpid/,1930,"69,696 Acres", Mountain(s), Yes, Cape, No, 3
0,"$149,000", 3,1 ba,"1,550 sqft",https://www.zillow.com/homedetails/2263-106th-Rte-Perkinsville-VT-05151/2076747105_zpid/,1800,"10,890 Acres", Mountain(s), Yes, Cape, No, 0
0,"$74,900", 3,1 ba,"1,754 sqft",https://www.zillow.com/homedetails/59-Eastern-Ave-Richford-VT-05476/81612243_zpid/,1800,"7,841 Acres", Mountain(s),{}, Farmhouse, No, 1
0,"$40,000", 3,1 ba,"1,072 sqft",https://www.zillow.com/homedetails/289-Eagle-Ledge-Rd-Worcester-VT-05682/75472201_zpid/,1950,"76,230 Acres",{},{}, Multi Level, No, 0
0,"$195,000", 3,2 ba,"1,900 sqft",https://www.zillow.com/homedetails/13-Toad-Pond-Rd-Morgan-VT-05853/299441426_zpid/,1934,"21,780 Acres", Water, Yes, Farmhouse, No, 2
0,"$349,000", 4,3 ba,"2,288 sqft",https://www.zillow.com/homedetails/256-Valley-View-Rd-East-Dover-VT-05356/235252242_zpid/,1990,"43,560 Acres",{},{}, Chalet, No, 0
0,"$499,500", 5,3 ba,"2,500 sqft",https://www.zillow.com/homedetails/1860-Cross-Rd-Newport-Center-VT-05857/75449292_zpid/,1890,"6,708,240 Acres", Mountain(s), Yes, Farmhouse, No, 0
0,"$629,000", 4,7 ba,"5,148 sqft",https://www.zillow.com/homedetails/10-Tollgate-Rd-Bondville-VT-05340/2076477068_zpid/,1920,"174,240 Acres",{}, Yes, Other, No, 0
0,"$350,000", 3,1 ba,"1,050 sqft",https://www.zillow.com/homedetails/1492-Alburgh-Springs-Rd-Alburgh-VT-05440/303851120_zpid/,1890,"87,556 Acres"," Mountain(s), Water", Yes, Farmhouse, No, 0
0,"$532,000", 2,1 ba,"1,372 sqft",https://www.zillow.com/homedetails/570-Lapan-Rd-Saint-Albans-Bay-VT-05481/2078127987_zpid/,1940,"48,352 Acres", Water, Yes, Cottage/Camp, No, 0
0,"$324,900", 4,1 ba,"1,632 sqft",https://www.zillow.com/homedetails/616-Old-River-Rd-White-River-Junction-VT-05001/94975202_zpid/,1781,"392,040 Acres",{},{}, Other, No, 7
0,"$349,000", 4,2 ba,"1,950 sqft",https://www.zillow.com/homedetails/7026-State-Route-111-Morgan-VT-05853/299441394_zpid/,1972,"339,768 Acres",{}, Yes, Chalet, No, 2
0,"$785,000", 4,3 ba,"3,686 sqft",https://www.zillow.com/homedetails/6-Upper-French-Hollow-Rd-Bondville-VT-05340/2079364182_zpid/,1980,"706,543 Acres"," Mountain(s), Water", Yes," Contemporary,Farmhouse", No, 4
0,"$575,000", 5,5 ba,"4,254 sqft",https://www.zillow.com/homedetails/179-Rotax-Rd-North-Ferrisburgh-VT-05473/91991787_zpid/,1980,"171,626 Acres",{},{},{}, No, 2
0,"$749,000", 3,3 ba,"2,015 sqft",https://www.zillow.com/homedetails/204-Gregory-Dr-Newport-Center-VT-05857/92014447_zpid/,2001,"56,628 Acres"," Mountain(s), Water", Yes, Colonial, No, 2
0,"$999,000", 5,4 ba,"4,259 sqft",https://www.zillow.com/homedetails/42-Penny-Ave-Stratton-VT-05360/235261986_zpid/,2006,"126,324 Acres", Mountain(s),{}," Colonial,Farmhouse", No, 3
0,"$225,000", 3,2 ba,"3,186 sqft",https://www.zillow.com/homedetails/7279-State-Highway-14-Irasburg-VT-05845/2078704255_zpid/,1990,"43,560 Acres",{},{}, Log Cabin, No, 3
0,"$2,199,000", 4,3 ba,"3,100 sqft",https://www.zillow.com/homedetails/545-Starbuck-Rd-Woodstock-VT-05091/303990601_zpid/,1800,"6,207,736 Acres", Water, Yes," Cape,Farmhouse", No, 6
0,"$229,000", 3,2 ba,"2,375 sqft",https://www.zillow.com/homedetails/122-On-the-green-St-Poultney-VT-05764/2089308360_zpid/,1890,"200,376 Acres",{},{}, Colonial, No, 0
0,"$99,900", 1,-- ba,336 sqft,https://www.zillow.com/homedetails/488-Kennedy-Rd-Granville-VT-05747/2084909067_zpid/,1950,"749,232 Acres",{},{}, Cabin, No, 6
0,"$1,200,000", 5,5 ba,"4,570 sqft",https://www.zillow.com/homedetails/373-Myers-Rd-Shaftsbury-VT-05262/299464319_zpid/,1940,"7,075,015 Acres", Mountain(s),{}, Colonial, No, 3
0,"$199,000", 3,2 ba,"2,561 sqft",https://www.zillow.com/homedetails/1531-River-Rd-Lunenburg-VT-05906/193818145_zpid/,1835,"56,628 Acres", Water, Yes, New Englander, No, 3
0,"$162,500", 3,1 ba,"1,597 sqft",https://www.zillow.com/homedetails/195-Spruce-St-Newport-VT-05855/227720862_zpid/,1948,"6,970 Acres",{}, Yes, Cape, No, 1
0,"$250,000", 4,2 ba,"1,936 sqft",https://www.zillow.com/homedetails/113-Imperial-Ave-Bennington-VT-05201/75421034_zpid/,1928,"5,663 Acres",{},{}," Bungalow,Arts and Crafts", No, 0
0,"$149,900", 5,2 ba,"1,200 sqft",https://www.zillow.com/homedetails/549-Us-Route-5n-Hwy-Barnet-VT-05821/2078333528_zpid/,1804,"60,548 Acres",{},{}, Colonial, No, 1
0,"$425,000", 3,3 ba,"3,144 sqft",https://www.zillow.com/homedetails/2139-Bronson-Rd-Saint-Albans-Bay-VT-05478/75432123_zpid/,2002,"100,188 Acres",{},{}, Chalet, No, 5
0,"$249,000", 4,3 ba,"3,364 sqft",https://www.zillow.com/homedetails/21-Main-St-Saxtons-River-VT-05154/92037719_zpid/,1830,"12,197 Acres",{},{}, Colonial, No, 2
0,"$789,000", 5,8 ba,"4,802 sqft",https://www.zillow.com/homedetails/1563-Darling-Hill-Rd-Lyndonville-VT-05851/81600359_zpid/,1838,"444,312 Acres",{},{}," Cape,Farmhouse", No, 21
0,"$68,900", 2,1 ba,864 sqft,https://www.zillow.com/homedetails/1584-Willoughby-Ave-Barton-VT-05860/115802092_zpid/,1963,"95,832 Acres",{},{}, Bungalow, No, 0
0,"$1,100,000", 6,5 ba,"4,571 sqft",https://www.zillow.com/homedetails/505-Deweys-Mills-Rd-White-River-Junction-VT-05001/303988031_zpid/,1876,$225/yr, Water, Yes, Colonial, No, 2
0,"$87,500", 3,1 ba,"1,270 sqft",https://www.zillow.com/homedetails/157-King-St-Northfield-VT-05663/75469172_zpid/,1800,"21,780 Acres",{},{}, Cape, No, 0
0,"$234,000", 4,2 ba,"2,832 sqft",https://www.zillow.com/homedetails/35-1st-St-Swanton-VT-05488/75434719_zpid/,1870,"10,890 Acres",{},{}," Colonial,Historic Vintage", No, 0
0,"$405,000", 3,3 ba,"3,508 sqft",https://www.zillow.com/homedetails/36-Paulines-Way-Colchester-VT-05446/220850121_zpid/,1967,"39,640 Acres",{},{}, Colonial, No, 0
0,"$225,000", 3,2 ba,"3,002 sqft",https://www.zillow.com/homedetails/16-Estabrook-Rd-Killington-VT-05751/220900851_zpid/,0,"265,716 Acres",{},{}, Farmhouse, No, 1
0,"$379,000", 3,2 ba,"1,888 sqft",https://www.zillow.com/homedetails/1877-State-Highway-105-Newport-Center-VT-05857/2079736239_zpid/,1910,"6,446,880 Acres", Mountain(s),{}, Farmhouse, No, 2
0,"$199,000", 8,3 ba,"3,319 sqft",https://www.zillow.com/homedetails/5392-Route-100-Plymouth-VT-05056/299573872_zpid/,1900,"21,780 Acres",{},{}," Antique,Farmhouse", No, 0
0,"$279,500", 3,3 ba,"2,396 sqft",https://www.zillow.com/homedetails/1028-Pine-Hill-Rd-Derby-VT-05829/2077619183_zpid/,1990,"599,821 Acres"," Mountain(s), Water", Yes, Ranch, No, 4
0,"$5,250,000", 5,7 ba,"5,909 sqft",https://www.zillow.com/homedetails/353-Big-Spruce-Rd-Stowe-VT-05672/303817770_zpid/,2006,"14,810 Acres", Mountain(s),{}, Craftsman, No, 2
0,"$1,785,000", 2,6 ba,"5,691 sqft",https://www.zillow.com/homedetails/477-Thistle-Hill-Rd-North-Pomfret-VT-05053/2105605408_zpid/,1938,"1,692,306 Acres",{}, Yes," Farmhouse,Modern Architecture", No, 2
0,"$330,000", 5,3 ba,"2,784 sqft",https://www.zillow.com/homedetails/70-Meigs-Rd-Vergennes-VT-05491/224234650_zpid/,1970,"21,780 Acres",{},{}, Ranch, No, 1
0,"$90,000", 3,1 ba,"1,680 sqft",https://www.zillow.com/homedetails/91-Carpenter-Ln-Alburgh-VT-05440/92003281_zpid/,1920,"13,068 Acres",{},{}, Farmhouse, No, 0
0,"$139,000", 2,1 ba,896 sqft,https://www.zillow.com/homedetails/105-Oakes-St-Bennington-VT-05201/75420440_zpid/,1920,"5,663 Acres",{},{}, New Englander, No, 0
0,"$1,135,000", 4,2 ba,"3,540 sqft",https://www.zillow.com/homedetails/21-Burbank-Crossover-Rd-Chelsea-VT-05038/2078993259_zpid/,1827,"14,157,000 Acres", Mountain(s), Yes," Cape,Farmhouse", No, 2
0,"$399,000", 3,2 ba,"2,630 sqft",https://www.zillow.com/homedetails/1104-W-Woodstock-Rd-Woodstock-VT-05091/75488715_zpid/,1895,"16,988 Acres",{},{}, New Englander, No, 2
0,"$889,000", 3,2 ba,"1,248 sqft",https://www.zillow.com/homedetails/52-Fishing-Access-Rd-Ludlow-VT-05149/75480897_zpid/,1955,"48,352 Acres",{}, Yes, Contemporary, No, 1
0,"$439,000", 5,4 ba,"2,800 sqft",https://www.zillow.com/homedetails/8-Pheasant-Ln-West-Dover-VT-05356/235253345_zpid/,1989,$100/mo, Mountain(s),{},{}, No, 0
0,"$544,000", 4,3 ba,"2,043 sqft",https://www.zillow.com/homedetails/121-Bradford-Ter-LOT-7A-Richmond-VT-05477/2102703890_zpid/,No Data,"81,457 Acres",{},{}, Colonial, Yes, 2
0,"$4,065,000", 4,6 ba,"6,236 sqft",https://www.zillow.com/homedetails/625-Sentinel-Cedar-Ln-Charlotte-VT-05445/220845580_zpid/,2009,"919,552 Acres"," Mountain(s), Water", Yes, Contemporary, No, 3
0,"$57,000", 0,-- ba,400 sqft,https://www.zillow.com/homedetails/258-Ponemah-Path-West-Burke-VT-05871/2088273417_zpid/,2000,"43,560 Acres",{},{}, Cabin, No, 0
0,"$280,000", 3,4 ba,"2,160 sqft",https://www.zillow.com/homedetails/73-Grove-St-Brattleboro-VT-05301/2076849481_zpid/,1875,"5,227 Acres",{},{}, Historic Vintage, No, 0
0,"$296,000", 3,2 ba,"1,290 sqft",https://www.zillow.com/homedetails/200-Beckley-Hill-Rd-34-Barre-VT-05641/2078092926_zpid/,2020,"7,841 Acres",{},{}, Ranch, No, 2
0,"$179,900", 4,2 ba,"1,766 sqft",https://www.zillow.com/homedetails/396-School-St-West-Burke-VT-05871/2078933144_zpid/,1900,"21,780 Acres",{},{}, Historic Vintage, No, 4
0,"$375,000", 3,2 ba,"1,960 sqft",https://www.zillow.com/homedetails/250-Horseshoe-Rd-Waitsfield-VT-05673/220914102_zpid/,1978,"39,204 Acres",{},{}, Log Cabin, No, 0
0,"$369,000", 3,3 ba,"2,160 sqft",https://www.zillow.com/homedetails/149-N-Main-St-Danby-VT-05739/220887503_zpid/,1900,"32,670 Acres",{},{}, Cape, No, 1
0,"$895,000", 5,3 ba,"2,544 sqft",https://www.zillow.com/homedetails/112-Tierney-Rd-Cavendish-VT-05142/2088465995_zpid/,1989,$200/yr, Mountain(s),{}," Chalet,Multi Level", No, 7
0,"$849,900", 4,2 ba,"2,990 sqft",https://www.zillow.com/homedetails/390-Benedict-Rd-Pownal-VT-05261/299444443_zpid/,2008,3 Acres, Mountain, Yes,{}, No, 0
0,"$99,900", 3,1 ba,"1,284 sqft",https://www.zillow.com/homedetails/221-S-Main-St-Richford-VT-05476/81611911_zpid/,1920,"32,670 Acres", Mountain(s),{}, Farmhouse, No, 0
0,"$1,695,000", 4,6 ba,"4,335 sqft",https://www.zillow.com/homedetails/3039-Route-30-St-Dorset-VT-05251/2078487362_zpid/,1998,"261,360 Acres",{},{}, Colonial, No, 3
0,"$369,000", 6,4 ba,"3,406 sqft",https://www.zillow.com/homedetails/2191-Arnold-District-Rd-Brandon-VT-05733/299445142_zpid/,1986,"149,846 Acres", Mountain(s),{}, Cape, No, 2
0,"$1,699,000", 4,7 ba,"4,906 sqft",https://www.zillow.com/homedetails/7-Laber-Rd-Bridgewater-Corners-VT-05035/2077109958_zpid/,2004,"1,302,444 Acres", Mountain(s), Yes, Arts and Crafts, No, 3
0,"$167,400", 3,1 ba,"1,608 sqft",https://www.zillow.com/homedetails/419-Cleveland-Ave-Shaftsbury-VT-05262/81746714_zpid/,1925,"9,148 Acres",{},{}, Arts and Crafts, No, 1
0,"$219,900", 3,2 ba,"2,304 sqft",https://www.zillow.com/homedetails/1386-King-Hill-Rd-Readsboro-VT-05350/81746237_zpid/,1989,"453,024 Acres",{},{}, Raised Ranch, No, 0
0,"$310,000", 0,5 ba,"6,365 sqft",https://www.zillow.com/homedetails/878-Root-Pond-Rd-Benson-VT-05743/220883159_zpid/,1960,"348,480 Acres", Mountain(s),{}, Cape, No, 4
0,"$169,900", 2,2 ba,"1,993 sqft",https://www.zillow.com/homedetails/1163-Hinman-Settler-Rd-Brownington-VT-05860/75451020_zpid/,1960,"31,363 Acres",{},{}, Contemporary, No, 1
0,"$165,000", 2,1 ba,623 sqft,https://www.zillow.com/homedetails/370-Pond-View-Rd-West-Danville-VT-05873/220910674_zpid/,1971,"203,861 Acres",{},{}, Ranch, No, 1
0,"$249,000", 3,2 ba,"1,280 sqft",https://www.zillow.com/homedetails/1378-Lincoln-Rd-Ripton-VT-05766/2078029225_zpid/,1975,"264,845 Acres",{},{}, Contemporary, No, 2
0,"$129,900", 2,1 ba,"1,084 sqft",https://www.zillow.com/homedetails/23-Boynton-Dr-North-Springfield-VT-05150/75483564_zpid/,1955,"7,405 Acres",{},{}, Ranch, No, 1
0,"$125,000", 3,3 ba,"1,638 sqft",https://www.zillow.com/homedetails/61-Carver-St-Brandon-VT-05733/92026813_zpid/,1880,"52,272 Acres",{},{}, Farmhouse, No, 0
0,"$129,900", 3,2 ba,"1,666 sqft",https://www.zillow.com/homedetails/51-Buck-Lake-Rd-Woodbury-VT-05681/118031177_zpid/,1995,"17,424 Acres",{},{},{}, No, 2
0,"$655,000", 4,2 ba,"3,456 sqft",https://www.zillow.com/homedetails/4654-Creek-Rd-North-Clarendon-VT-05759/2094791523_zpid/,1853,"6,708,240 Acres", Mountain(s), Yes, Colonial, No, 2
0,"$139,900", 2,1 ba,624 sqft,https://www.zillow.com/homedetails/536-Woodard-Hill-Rd-West-Halifax-VT-05358/92045725_zpid/,1967,"500,940 Acres",{},{},{}, No, 0
0,"$169,000", 3,3 ba,"2,766 sqft",https://www.zillow.com/homedetails/34-Church-Hill-Rd-Graniteville-VT-05654/2076877485_zpid/,1900,"30,492 Acres",{},{}, Multi Level, No, 0
0,"$175,000", 4,3 ba,"2,871 sqft",https://www.zillow.com/homedetails/5-2nd-St-Fair-Haven-VT-05743/220888298_zpid/,1910,"10,890 Acres",{},{}, Colonial, No, 2
